b	f3	3	3a	f7	7	7a	f12	12	12a	f17	17	17a	f23	23	23a	f30	30	30a
335.788	9.4297	790.258	1906.32	9.42967	525	1256.97	9.42965	279.837	648.558	9.42963	171.923	409.296	9.42961	105.297	247.534	9.42958	12.0479	74.5655
335.79	9.42963	776.247	1908.27	9.4296	511.992	1258.25	9.42958	273.838	649.25	9.42956	169.923	409.722	9.42954	104.298	247.798	9.42951	11.0497	74.5864
335.793	9.42956	762.237	1910.18	9.42953	498.984	1259.49	9.42951	266.838	649.925	9.42949	168.923	410.146	9.42947	101.298	248.055	9.42944	11.0516	74.6074
335.795	9.42949	746.226	1912.05	9.42946	486.976	1260.7	9.42944	257.839	650.578	9.42942	165.924	410.562	9.4294	97.2978	248.302	9.42937	11.0535	74.6284
335.798	9.42942	730.216	1913.89	9.42939	475.968	1261.88	9.42937	247.839	651.206	9.42936	161.924	410.969	9.42933	93.298	248.539	9.4293	13.0554	74.6543
335.8	9.42935	713.206	1915.67	9.42932	466.96	1263.05	9.4293	235.84	651.804	9.42929	158.925	411.367	9.42926	90.2981	248.769	9.42923	15.0573	74.6853
335.803	9.42928	694.195	1917.42	9.42925	457.952	1264.18	9.42923	225.841	652.377	9.42922	152.925	411.751	9.42919	89.2982	248.996	9.42916	18.0591	74.7237
335.805	9.42921	674.185	1919.11	9.42918	447.944	1265.3	9.42916	216.841	652.927	9.42915	148.926	412.125	9.42912	88.2984	249.22	9.42909	21.061	74.7695
335.808	9.42914	654.174	1920.75	9.42911	435.936	1266.38	9.42909	209.842	653.461	9.42908	144.926	412.489	9.42905	86.2985	249.44	9.42902	23.0629	74.8204
335.81	9.42907	635.164	1922.35	9.42904	423.928	1267.44	9.42902	203.842	653.979	9.42901	141.927	412.845	9.42898	83.2987	249.652	9.42895	24.0648	74.8737
335.813	9.429	617.154	1923.9	9.42897	410.92	1268.46	9.42895	198.843	654.485	9.42894	138.927	413.195	9.42891	81.2988	249.859	9.42888	23.0667	74.9245
335.815	9.42893	599.143	1925.41	9.4289	398.912	1269.45	9.42888	192.843	654.976	9.42887	135.928	413.536	9.42884	80.299	250.064	9.42881	22.0685	74.9729
335.818	9.42886	580.133	1926.87	9.42883	387.904	1270.42	9.42881	187.844	655.454	9.4288	132.928	413.87	9.42877	78.2991	250.264	9.42874	21.0704	75.0188
335.82	9.42879	561.122	1928.28	9.42876	375.896	1271.35	9.42874	182.845	655.921	9.42873	129.929	414.197	9.4287	77.2992	250.461	9.42867	19.0723	75.0597
335.823	9.42872	543.112	1929.64	9.42869	362.888	1272.26	9.42867	176.845	656.372	9.42866	125.929	414.514	9.42863	75.2994	250.653	9.4286	18.0742	75.0981
335.825	9.42865	525.101	1930.97	9.42862	349.88	1273.13	9.4286	169.846	656.806	9.42859	120.93	414.818	9.42856	72.2995	250.838	9.42853	17.0761	75.1341
335.828	9.42858	508.091	1932.25	9.42855	334.872	1273.96	9.42853	162.846	657.222	9.42852	115.93	415.11	9.42849	69.2997	251.016	9.42846	16.078	75.1675
335.83	9.42851	489.081	1933.48	9.42848	319.864	1274.76	9.42846	154.847	657.619	9.42845	110.931	415.389	9.42842	66.2998	251.185	9.42839	16.0798	75.201
335.833	9.42844	469.07	1934.66	9.42841	303.856	1275.51	9.42839	147.848	657.998	9.42838	105.931	415.656	9.42835	61.2999	251.343	9.42832	15.0817	75.232
335.835	9.42837	448.06	1935.79	9.42834	288.848	1276.23	9.42832	140.848	658.359	9.42831	98.9318	415.906	9.42828	56.3001	251.488	9.42825	16.0836	75.2655
335.838	9.4283	426.049	1936.87	9.42827	275.84	1276.92	9.42825	132.849	658.701	9.42824	93.9323	416.143	9.42822	52.3002	251.623	9.42818	17.0855	75.3014
335.84	9.42823	406.039	1937.89	9.4282	261.832	1277.57	9.42818	125.849	659.026	9.42817	87.9327	416.365	9.42815	48.3004	251.748	9.42811	18.0874	75.3399
335.843	9.42816	389.029	1938.88	9.42813	248.824	1278.19	9.42811	118.85	659.333	9.4281	82.9332	416.575	9.42808	45.3005	251.866	9.42804	17.0892	75.3759
335.845	9.42809	372.018	1939.82	9.42806	235.816	1278.78	9.42804	111.85	659.622	9.42803	77.9337	416.773	9.42801	43.3006	251.979	9.42797	18.0911	75.4143
335.848	9.42802	355.008	1940.72	9.42799	221.808	1279.33	9.42797	104.851	659.895	9.42796	71.9342	416.955	9.42794	45.3008	252.096	9.4279	18.093	75.4528
335.85	9.42795	335.997	1941.57	9.42792	208.8	1279.85	9.4279	97.8517	660.149	9.42789	64.9347	417.12	9.42787	47.3009	252.219	9.42783	18.0949	75.4913
335.852	9.42788	316.987	1942.38	9.42785	194.792	1280.34	9.42783	89.8522	660.384	9.42782	57.9352	417.268	9.4278	48.3011	252.344	9.42776	17.0968	75.5273
335.855	9.42781	296.976	1943.13	9.42778	181.784	1280.79	9.42776	80.8528	660.597	9.42775	49.9357	417.396	9.42773	49.3012	252.472	9.42769	14.0986	75.5559
335.857	9.42774	275.966	1943.83	9.42771	170.776	1281.21	9.42769	72.8534	660.79	9.42768	43.9362	417.508	9.42766	47.3013	252.595	9.42762	10.1005	75.5745
335.86	9.42767	252.956	1944.48	9.42764	159.768	1281.61	9.42762	63.854	660.96	9.42761	39.9367	417.611	9.42759	44.3015	252.71	9.42755	8.10239	75.5881
335.862	9.4276	229.945	1945.07	9.42758	146.76	1281.98	9.42756	56.8546	661.113	9.42754	35.9372	417.704	9.42752	41.3016	252.818	9.42748	5.10427	75.5943
335.865	9.42753	206.935	1945.6	9.42751	134.752	1282.31	9.42749	49.8552	661.248	9.42747	32.9376	417.79	9.42745	38.3018	252.918	9.42741	3.10615	75.5955
335.867	9.42746	183.924	1946.07	9.42744	121.744	1282.62	9.42742	44.8558	661.371	9.4274	29.9381	417.868	9.42738	35.3019	253.011	9.42734	2.10803	75.5942
335.87	9.42739	160.914	1946.49	9.42737	106.736	1282.88	9.42735	38.8563	661.48	9.42733	26.9386	417.939	9.42731	31.302	253.094	9.42727	3.10991	75.5954
335.872	9.42732	136.903	1946.85	9.4273	92.7276	1283.11	9.42728	33.8569	661.575	9.42726	22.9391	417.999	9.42724	28.3022	253.169	9.4272	5.11179	75.6017
335.875	9.42726	113.893	1947.15	9.42723	77.7195	1283.31	9.42721	30.8575	661.664	9.42719	18.9396	418.05	9.42717	25.3023	253.237	9.42714	6.11368	75.6103
335.877	9.42719	90.8826	1947.39	9.42716	62.7115	1283.47	9.42714	26.8581	661.742	9.42712	14.9401	418.091	9.4271	22.3025	253.298	9.42707	6.11556	75.619
335.88	9.42712	66.8722	1947.57	9.42709	46.7035	1283.58	9.42707	22.8587	661.81	9.42705	11.9406	418.124	9.42703	19.3026	253.351	9.427	6.11744	75.6277
335.882	9.42705	46.8618	1947.7	9.42702	30.6955	1283.66	9.427	17.8593	661.866	9.42698	8.94105	418.15	9.42696	15.3027	253.394	9.42693	5.11932	75.634
335.885	9.42698	27.8514	1947.79	9.42695	12.6874	1283.69	9.42693	11.8599	661.907	9.42691	2.94154	418.161	9.42689	12.3029	253.429	9.42686	2.1212	75.6327
335.887	9.42691	8.84093	1947.83	9.42688	-2.3206	1283.69	9.42686	5.86044	661.933	9.42684	-4.05797	418.154	9.42682	10.303	253.46	9.42679	0.12308	75.6265
335.89	9.42684	-9.16949	1947.82	9.42681	-16.3286	1283.65	9.42679	-1.13897	661.942	9.42677	-10.0575	418.133	9.42675	7.30316	253.483	9.42672	-2.87504	75.6129
335.892	9.42677	-27.1799	1947.77	9.42674	-29.3367	1283.58	9.42672	-10.1384	661.928	9.4267	-15.057	418.099	9.42668	6.3033	253.504	9.42665	-5.87316	75.5918
335.895	9.4267	-47.1903	1947.67	9.42667	-43.3447	1283.47	9.42665	-21.1378	661.887	9.42663	-20.0565	418.053	9.42661	4.30344	253.52	9.42658	-8.87128	75.5632
335.897	9.42663	-68.2007	1947.52	9.4266	-57.3527	1283.33	9.42658	-31.1372	661.821	9.42656	-26.056	417.992	9.42654	1.30358	253.528	9.42651	-8.8694	75.5346
335.9	9.42656	-88.2112	1947.31	9.42653	-72.3607	1283.15	9.42651	-40.1366	661.733	9.42649	-32.0555	417.916	9.42647	-1.69628	253.529	9.42644	-8.86752	75.5061
335.902	9.42649	-109.222	1947.06	9.42646	-86.3688	1282.93	9.42644	-47.136	661.628	9.42642	-39.055	417.822	9.4264	-4.69614	253.522	9.42637	-10.8656	75.4725
335.905	9.42642	-129.232	1946.75	9.42639	-100.377	1282.68	9.42637	-52.1355	661.509	9.42635	-48.0545	417.706	9.42633	-8.696	253.506	9.4263	-13.8638	75.4316
335.907	9.42635	-149.242	1946.4	9.42632	-116.385	1282.4	9.4263	-59.1349	661.374	9.42628	-56.0541	417.571	9.42626	-11.6959	253.482	9.42623	-16.8619	75.3831
335.91	9.42628	-171.253	1945.99	9.42625	-132.393	1282.07	9.42623	-68.1343	661.216	9.42621	-62.0536	417.42	9.42619	-12.6957	253.455	9.42616	-17.86	75.3322
335.912	9.42621	-192.263	1945.53	9.42618	-148.401	1281.7	9.42616	-76.1337	661.038	9.42614	-67.0531	417.257	9.42612	-14.6956	253.424	9.42609	-18.8581	75.2788
335.915	9.42614	-214.274	1945.01	9.42611	-164.409	1281.29	9.42609	-84.1331	660.841	9.42607	-70.0526	417.086	9.42605	-18.6954	253.383	9.42602	-18.8562	75.2254
335.917	9.42607	-237.284	1944.44	9.42604	-179.417	1280.85	9.42602	-90.1325	660.628	9.42601	-74.0521	416.906	9.42598	-23.6953	253.329	9.42595	-18.8544	75.172
335.92	9.426	-259.295	1943.81	9.42597	-192.425	1280.37	9.42595	-96.1319	660.401	9.42594	-80.0516	416.71	9.42591	-27.6952	253.265	9.42588	-19.8525	75.1162
335.922	9.42593	-279.305	1943.13	9.4259	-206.433	1279.86	9.42588	-101.131	660.161	9.42587	-85.0511	416.503	9.42584	-32.695	253.189	9.42581	-20.8506	75.0578
335.925	9.42586	-300.315	1942.4	9.42583	-219.441	1279.31	9.42581	-108.131	659.903	9.4258	-88.0506	416.287	9.42577	-34.6949	253.108	9.42574	-19.8487	75.002
335.927	9.42579	-321.326	1941.62	9.42576	-232.449	1278.73	9.42574	-113.13	659.634	9.42573	-87.0502	416.075	9.4257	-35.6947	253.024	9.42567	-18.8468	74.9486
335.93	9.42572	-341.336	1940.79	9.42569	-243.457	1278.13	9.42567	-119.13	659.349	9.42566	-86.0497	415.864	9.42563	-35.6946	252.94	9.4256	-17.845	74.8977
335.932	9.42565	-360.347	1939.91	9.42562	-253.465	1277.5	9.4256	-127.129	659.044	9.42559	-86.0492	415.654	9.42556	-38.6945	252.849	9.42553	-16.8431	74.8493
335.935	9.42558	-379.357	1938.98	9.42555	-262.473	1276.85	9.42553	-136.128	658.717	9.42552	-87.0487	415.441	9.42549	-42.6943	252.748	9.42546	-14.8412	74.8059
335.937	9.42551	-397.367	1938.01	9.42548	-274.481	1276.17	9.42546	-145.128	658.368	9.42545	-89.0482	415.223	9.42542	-48.6942	252.632	9.42539	-13.8393	74.765
335.94	9.42544	-416.378	1936.99	9.42541	-286.489	1275.46	9.42539	-154.127	657.997	9.42538	-91.0477	415.001	9.42535	-53.694	252.504	9.42532	-14.8374	74.7216
335.942	9.42537	-437.388	1935.92	9.42534	-301.497	1274.71	9.42532	-164.127	657.6	9.42531	-96.0472	414.765	9.42528	-58.6939	252.363	9.42525	-15.8356	74.6757
335.944	9.4253	-457.399	1934.8	9.42527	-317.505	1273.92	9.42525	-174.126	657.179	9.42524	-102.047	414.515	9.42521	-61.6938	252.214	9.42518	-18.8337	74.6224
335.947	9.42523	-477.409	1933.63	9.4252	-331.513	1273.09	9.42518	-184.125	656.732	9.42517	-109.046	414.248	9.42514	-65.6936	252.056	9.42511	-20.8318	74.5641
335.949	9.42516	-497.42	1932.41	9.42513	-345.521	1272.24	9.42511	-192.125	656.266	9.4251	-116.046	413.963	9.42508	-68.6935	251.89	9.42504	-22.8299	74.5008
335.952	9.42509	-518.43	1931.14	9.42506	-360.529	1271.34	9.42504	-201.124	655.778	9.42503	-123.045	413.661	9.42501	-71.6933	251.717	9.42497	-22.828	74.4376
335.954	9.42502	-539.44	1929.81	9.42499	-375.537	1270.41	9.42497	-209.124	655.269	9.42496	-130.045	413.341	9.42494	-73.6932	251.539	9.4249	-23.8261	74.3718
335.957	9.42495	-560.451	1928.44	9.42492	-388.545	1269.44	9.4249	-217.123	654.741	9.42489	-135.044	413.009	9.42487	-75.693	251.356	9.42483	-23.8243	74.3061
335.959	9.42488	-580.461	1927.01	9.42485	-399.553	1268.45	9.42483	-224.123	654.195	9.42482	-141.044	412.662	9.4248	-76.6929	251.17	9.42476	-24.8224	74.2378
335.962	9.42481	-600.472	1925.53	9.42478	-408.561	1267.44	9.42476	-231.122	653.632	9.42475	-148.043	412.297	9.42473	-80.6928	250.975	9.42469	-25.8205	74.1671
335.964	9.42474	-621.482	1924.01	9.42471	-417.569	1266.4	9.42469	-237.121	653.054	9.42468	-153.043	411.92	9.42466	-86.6926	250.764	9.42462	-25.8186	74.0964
335.967	9.42467	-642.493	1922.42	9.42464	-426.578	1265.34	9.42462	-244.121	652.459	9.42461	-158.042	411.531	9.42459	-92.6925	250.539	9.42455	-24.8167	74.0282
335.969	9.4246	-661.503	1920.8	9.42457	-435.586	1264.26	9.42455	-251.12	651.846	9.42454	-164.042	411.127	9.42452	-99.6923	250.296	9.42448	-24.8149	73.96
335.972	9.42453	-680.513	1919.12	9.42451	-446.594	1263.15	9.42449	-261.12	651.208	9.42447	-168.041	410.713	9.42445	-104.692	250.041	9.42441	-24.813	73.8918
335.974	9.42446	-699.524	1917.4	9.42444	-456.602	1262.01	9.42442	-270.119	650.548	9.4244	-170.041	410.293	9.42438	-108.692	249.776	9.42434	-24.8111	73.8236
335.977	9.4244	-720.534	1915.62	9.42437	-468.61	1260.85	9.42435	-277.118	649.87	9.42433	-173.04	409.867	9.42431	-112.692	249.5	9.42428	-24.8092	73.7554
335.979	9.42433	-740.545	1913.8	9.4243	-480.618	1259.65	9.42428	-283.118	649.178	9.42426	-176.04	409.433	9.42424	-113.692	249.223	9.42421	-25.8074	73.6847
335.982	9.42426	-759.555	1911.93	9.42423	-494.626	1258.42	9.42421	-289.117	648.471	9.42419	-179.039	408.991	9.42417	-114.692	248.943	9.42414	-26.8055	73.6116
335.984	9.42419	-777.565	1910.01	9.42416	-508.634	1257.16	9.42414	-293.117	647.753	9.42412	-183.039	408.54	9.4241	-116.692	248.658	9.42407	-29.8036	73.5309
335.987	9.42412	-795.576	1908.05	9.42409	-522.642	1255.86	9.42407	-297.116	647.026	9.42405	-188.038	408.076	9.42403	-118.691	248.368	9.424	-32.8017	73.4429
335.989	9.42405	-814.586	1906.04	9.42402	-535.65	1254.53	9.424	-303.116	646.284	9.42398	-191.038	407.604	9.42396	-120.691	248.073	9.42393	-35.7998	73.3474
335.992	9.42398	-833.597	1903.98	9.42395	-549.658	1253.16	9.42393	-310.115	645.525	9.42391	-194.037	407.126	9.42389	-121.691	247.775	9.42386	-38.798	73.2444
335.994	9.42391	-852.607	1901.88	9.42388	-562.666	1251.77	9.42386	-316.114	644.75	9.42384	-197.037	406.639	9.42382	-121.691	247.478	9.42379	-38.7961	73.1414
335.997	9.42384	-870.618	1899.73	9.42381	-574.674	1250.34	9.42379	-322.114	643.961	9.42377	-201.036	406.143	9.42375	-120.691	247.183	9.42372	-38.7942	73.0385
335.999	9.42377	-887.628	1897.54	9.42374	-584.682	1248.89	9.42372	-328.113	643.157	9.4237	-204.036	405.639	9.42368	-120.691	246.888	9.42365	-39.7923	72.933
336.002	9.4237	-904.638	1895.31	9.42367	-596.69	1247.4	9.42365	-335.113	642.335	9.42363	-206.036	405.131	9.42361	-120.691	246.593	9.42358	-39.7904	72.8276
336.004	9.42363	-919.649	1893.04	9.4236	-608.698	1245.89	9.42358	-343.112	641.493	9.42356	-208.035	404.617	9.42354	-120.69	246.298	9.42351	-39.7886	72.7221
336.007	9.42356	-933.659	1890.73	9.42353	-619.706	1244.35	9.42351	-350.111	640.635	9.42349	-211.035	404.096	9.42347	-120.69	246.003	9.42344	-40.7867	72.6142
336.009	9.42349	-945.67	1888.4	9.42346	-629.714	1242.79	9.42344	-356.111	639.761	9.42342	-214.034	403.568	9.4234	-121.69	245.705	9.42337	-41.7848	72.5038
336.012	9.42342	-957.68	1886.04	9.42339	-639.722	1241.2	9.42337	-361.11	638.874	9.42335	-217.034	403.032	9.42333	-122.69	245.405	9.4233	-42.7829	72.3909
336.014	9.42335	-970.691	1883.64	9.42332	-649.73	1239.58	9.4233	-366.11	637.976	9.42328	-221.033	402.486	9.42326	-123.69	245.103	9.42323	-43.781	72.2756
336.017	9.42328	-983.701	1881.21	9.42325	-658.738	1237.94	9.42323	-372.109	637.062	9.42322	-224.033	401.932	9.42319	-124.69	244.798	9.42316	-44.7791	72.1577
336.019	9.42321	-998.711	1878.74	9.42318	-667.746	1236.28	9.42316	-378.108	636.133	9.42315	-225.032	401.376	9.42312	-125.69	244.49	9.42309	-46.7773	72.0349
336.022	9.42314	-1014.72	1876.24	9.42311	-675.754	1234.61	9.42309	-382.108	635.195	9.42308	-228.032	400.813	9.42305	-127.689	244.178	9.42302	-48.7754	71.9071
336.024	9.42307	-1029.73	1873.69	9.42304	-682.762	1232.91	9.42302	-387.107	634.244	9.42301	-230.031	400.245	9.42298	-127.689	243.866	9.42295	-49.7735	71.7769
336.027	9.423	-1042.74	1871.12	9.42297	-690.77	1231.19	9.42295	-391.107	633.283	9.42294	-231.031	399.674	9.42291	-130.689	243.546	9.42288	-47.7716	71.6516
336.029	9.42293	-1056.75	1868.51	9.4229	-698.778	1229.46	9.42288	-395.106	632.312	9.42287	-233.03	399.098	9.42284	-133.689	243.218	9.42281	-46.7697	71.5288
336.031	9.42286	-1067.76	1865.87	9.42283	-704.786	1227.7	9.42281	-399.106	631.331	9.4228	-235.03	398.518	9.42277	-136.689	242.884	9.42274	-45.7679	71.4085
336.034	9.42279	-1077.77	1863.2	9.42276	-711.794	1225.93	9.42274	-404.105	630.338	9.42273	-237.029	397.932	9.4227	-137.689	242.546	9.42267	-46.766	71.2857
336.036	9.42272	-1086.78	1860.52	9.42269	-719.802	1224.15	9.42267	-408.104	629.335	9.42266	-240.029	397.339	9.42263	-139.689	242.204	9.4226	-48.7641	71.1579
336.039	9.42265	-1096.79	1857.81	9.42262	-726.81	1222.34	9.4226	-411.104	628.324	9.42259	-243.028	396.738	9.42256	-142.688	241.854	9.42253	-50.7622	71.0252
336.041	9.42258	-1107.81	1855.07	9.42255	-734.818	1220.51	9.42253	-414.103	627.306	9.42252	-245.028	396.132	9.42249	-145.688	241.497	9.42246	-51.7603	70.89
336.044	9.42251	-1118.82	1852.31	9.42248	-742.826	1218.67	9.42246	-417.103	626.281	9.42245	-248.027	395.519	9.42243	-148.688	241.133	9.42239	-50.7585	70.7573
336.046	9.42244	-1129.83	1849.51	9.42241	-749.834	1216.8	9.42239	-419.102	625.25	9.42238	-251.027	394.899	9.42236	-149.688	240.766	9.42232	-49.7566	70.6271
336.049	9.42237	-1140.84	1846.69	9.42234	-756.842	1214.92	9.42232	-420.101	624.217	9.42231	-255.026	394.268	9.42229	-150.688	240.396	9.42225	-48.7547	70.4994
336.051	9.4223	-1150.85	1843.85	9.42227	-762.85	1213.03	9.42225	-421.101	623.182	9.42224	-259.026	393.628	9.42222	-153.688	240.019	9.42218	-48.7528	70.3716
336.054	9.42223	-1161.86	1840.98	9.4222	-768.858	1211.12	9.42218	-422.1	622.144	9.42217	-264.025	392.975	9.42215	-157.688	239.632	9.42211	-49.7509	70.2414
336.056	9.42216	-1171.87	1838.08	9.42213	-775.867	1209.19	9.42211	-423.1	621.103	9.4221	-268.025	392.312	9.42208	-161.687	239.235	9.42204	-49.7491	70.1112
336.059	9.42209	-1182.88	1835.15	9.42207	-779.875	1207.25	9.42205	-426.099	620.055	9.42203	-272.024	391.64	9.42201	-164.687	238.831	9.42197	-50.7472	69.9785
336.061	9.42202	-1193.89	1832.2	9.422	-783.883	1205.3	9.42198	-429.099	619	9.42196	-275.024	390.959	9.42194	-164.687	238.426	9.4219	-50.7453	69.8459
336.064	9.42195	-1204.9	1829.22	9.42193	-789.891	1203.34	9.42191	-433.098	617.935	9.42189	-279.023	390.269	9.42187	-164.687	238.022	9.42183	-48.7434	69.7181
336.066	9.42188	-1216.91	1826.21	9.42186	-797.899	1201.36	9.42184	-437.097	616.86	9.42182	-283.023	389.569	9.4218	-164.687	237.617	9.42176	-47.7415	69.593
336.069	9.42182	-1226.92	1823.18	9.42179	-807.907	1199.35	9.42177	-441.097	615.774	9.42175	-286.022	388.862	9.42173	-166.687	237.208	9.4217	-46.7397	69.4702
336.071	9.42175	-1238.93	1820.12	9.42172	-816.915	1197.32	9.4217	-443.096	614.684	9.42168	-288.022	388.149	9.42166	-168.687	236.794	9.42163	-45.7378	69.35
336.074	9.42168	-1250.94	1817.02	9.42165	-825.923	1195.26	9.42163	-445.096	613.589	9.42161	-289.021	387.434	9.42159	-171.686	236.372	9.42156	-45.7359	69.2298
336.076	9.42161	-1262.95	1813.9	9.42158	-832.931	1193.19	9.42156	-447.095	612.489	9.42154	-290.021	386.717	9.42152	-173.686	235.945	9.42149	-44.734	69.112
336.079	9.42154	-1272.96	1810.75	9.42151	-837.939	1191.11	9.42149	-450.094	611.382	9.42147	-290.02	385.999	9.42145	-176.686	235.511	9.42142	-43.7321	68.9968
336.081	9.42147	-1281.97	1807.58	9.42144	-840.947	1189.02	9.42142	-454.094	610.264	9.4214	-292.02	385.277	9.42138	-177.686	235.074	9.42135	-42.7303	68.8841
336.084	9.4214	-1292.98	1804.38	9.42137	-843.955	1186.92	9.42135	-458.093	609.137	9.42133	-295.019	384.547	9.42131	-179.686	234.632	9.42128	-40.7284	68.7763
336.086	9.42133	-1302.99	1801.16	9.4213	-846.963	1184.82	9.42128	-462.093	607.999	9.42126	-299.019	383.807	9.42124	-181.686	234.186	9.42121	-39.7265	68.671
336.089	9.42126	-1311	1797.92	9.42123	-850.971	1182.7	9.42121	-465.092	606.854	9.42119	-303.018	383.057	9.42117	-184.686	233.732	9.42114	-39.7246	68.5657
336.091	9.42119	-1318.01	1794.65	9.42116	-856.979	1180.57	9.42114	-468.091	605.702	9.42112	-304.018	382.305	9.4211	-187.685	233.27	9.42107	-40.7227	68.4579
336.094	9.42112	-1325.02	1791.38	9.42109	-860.987	1178.43	9.42107	-470.091	604.545	9.42105	-306.017	381.548	9.42103	-190.685	232.801	9.421	-40.7209	68.3502
336.096	9.42105	-1332.03	1788.08	9.42102	-863.995	1176.29	9.421	-471.09	603.385	9.42098	-308.017	380.786	9.42096	-192.685	232.327	9.42093	-41.719	68.24
336.099	9.42098	-1337.04	1784.77	9.42095	-868.003	1174.13	9.42093	-474.09	602.218	9.42091	-310.016	380.019	9.42089	-194.685	231.848	9.42086	-41.7171	68.1297
336.101	9.42091	-1341.06	1781.46	9.42088	-872.011	1171.96	9.42086	-476.089	601.046	9.42085	-311.016	379.249	9.42082	-196.685	231.364	9.42079	-41.7152	68.0195
336.104	9.42084	-1345.07	1778.13	9.42081	-876.019	1169.78	9.42079	-479.089	599.866	9.42078	-313.015	378.474	9.42075	-195.685	230.883	9.42072	-41.7133	67.9093
336.106	9.42077	-1350.08	1774.79	9.42074	-880.027	1167.6	9.42072	-483.088	598.676	9.42071	-316.015	377.692	9.42068	-193.685	230.406	9.42065	-40.7114	67.8016
336.109	9.4207	-1353.09	1771.44	9.42067	-885.035	1165.4	9.42065	-488.087	597.474	9.42064	-320.015	376.9	9.42061	-191.684	229.935	9.42058	-37.7096	67.7013
336.111	9.42063	-1355.1	1768.09	9.4206	-890.043	1163.19	9.42058	-492.087	596.262	9.42057	-324.014	376.098	9.42054	-191.684	229.463	9.42051	-35.7077	67.606
336.114	9.42056	-1357.11	1764.73	9.42053	-896.051	1160.96	9.42051	-496.086	595.04	9.4205	-326.014	375.291	9.42047	-192.684	228.989	9.42044	-34.7058	67.5132
336.116	9.42049	-1359.12	1761.37	9.42046	-901.059	1158.72	9.42044	-500.086	593.809	9.42043	-327.013	374.482	9.4204	-192.684	228.515	9.42037	-35.7039	67.4179
336.119	9.42042	-1361.13	1758	9.42039	-904.067	1156.47	9.42037	-503.085	592.569	9.42036	-325.013	373.677	9.42033	-190.684	228.046	9.4203	-36.7021	67.3202
336.121	9.42035	-1362.14	1754.63	9.42032	-908.075	1154.22	9.4203	-504.084	591.327	9.42029	-322.012	372.88	9.42026	-189.684	227.579	9.42023	-36.7002	67.2224
336.123	9.42028	-1365.15	1751.25	9.42025	-912.083	1151.95	9.42023	-505.084	590.083	9.42022	-320.012	372.088	9.42019	-188.684	227.115	9.42016	-37.6983	67.1222
