b	f0005	0005	0005a	f0020	0020	0020a	f0100	0100	0100a	f0300	0300	0300a	f0500	0500	0500a	f0700	0700	0700a
337.638	9.37807	-31.0965	18.8528	9.37808	-35.965	49.2941	9.37811	-169.538	318.583	9.37813	-573.599	1021.3	9.37815	-1054.28	1614.12	9.37822	-1629.4	2196.84
337.64	9.378	-31.098	18.8015	9.37801	-37.9622	49.2186	9.37804	-172.542	318.164	9.37806	-582.614	1019.86	9.37808	-1065.29	1611.49	9.37815	-1637.42	2192.78
337.643	9.37793	-29.0995	18.7552	9.37794	-37.9593	49.1431	9.37797	-176.545	317.735	9.37799	-591.63	1018.41	9.37801	-1078.3	1608.84	9.37808	-1647.44	2188.69
337.645	9.37786	-26.101	18.7163	9.37787	-39.9564	49.0626	9.3779	-180.549	317.297	9.37792	-601.645	1016.92	9.37794	-1089.31	1606.15	9.37801	-1658.46	2184.57
337.648	9.37779	-21.1026	18.6899	9.3778	-42.9536	48.9747	9.37783	-185.552	316.846	9.37786	-612.66	1015.41	9.37787	-1102.32	1603.43	9.37794	-1669.47	2180.42
337.65	9.37772	-17.1041	18.6734	9.37773	-45.9507	48.8793	9.37776	-190.556	316.382	9.37779	-621.675	1013.88	9.37781	-1115.33	1600.68	9.37787	-1680.49	2176.25
337.653	9.37765	-15.1056	18.6619	9.37766	-46.9479	48.7814	9.37769	-196.559	315.903	9.37772	-630.69	1012.33	9.37774	-1127.34	1597.9	9.3778	-1690.51	2172.05
337.655	9.37758	-14.1071	18.6528	9.37759	-47.945	48.6811	9.37762	-200.563	315.415	9.37765	-638.706	1010.75	9.37767	-1141.35	1595.08	9.37774	-1699.53	2167.83
337.658	9.37751	-14.1087	18.6438	9.37752	-49.9421	48.5758	9.37755	-203.566	314.919	9.37758	-646.721	1009.16	9.3776	-1157.36	1592.23	9.37767	-1707.55	2163.59
337.66	9.37744	-13.1102	18.6372	9.37745	-52.9393	48.463	9.37748	-206.57	314.416	9.37751	-652.736	1007.55	9.37753	-1172.37	1589.33	9.3776	-1712.56	2159.33
337.663	9.37738	-13.1117	18.6307	9.37739	-54.9364	48.3453	9.37742	-210.573	313.902	9.37744	-660.751	1005.92	9.37746	-1184.38	1586.41	9.37753	-1717.58	2155.07
337.665	9.37731	-14.1133	18.6216	9.37732	-53.9335	48.2301	9.37735	-212.577	313.384	9.37737	-667.767	1004.27	9.37739	-1195.39	1583.46	9.37746	-1722.6	2150.79
337.668	9.37724	-15.1148	18.6101	9.37725	-53.9307	48.1149	9.37728	-216.58	312.856	9.3773	-673.782	1002.61	9.37732	-1207.4	1580.48	9.37739	-1728.62	2146.49
337.67	9.37717	-17.1163	18.5935	9.37718	-52.9278	48.0022	9.37721	-221.584	312.315	9.37723	-680.797	1000.93	9.37725	-1217.41	1577.48	9.37732	-1736.64	2142.18
337.672	9.3771	-19.1178	18.572	9.37711	-51.925	47.8919	9.37714	-226.587	311.762	9.37717	-687.812	999.235	9.37718	-1228.42	1574.44	9.37725	-1745.65	2137.85
337.675	9.37703	-20.1194	18.548	9.37704	-51.9221	47.7817	9.37707	-231.591	311.196	9.3771	-695.828	997.518	9.37711	-1238.42	1571.39	9.37718	-1756.67	2133.48
337.677	9.37696	-19.1209	18.5265	9.37697	-54.9192	47.664	9.377	-235.595	310.62	9.37703	-704.843	995.779	9.37705	-1248.43	1568.3	9.37711	-1767.69	2129.09
337.68	9.37689	-18.1224	18.5075	9.3769	-57.9164	47.5389	9.37693	-238.598	310.037	9.37696	-714.858	994.015	9.37698	-1258.44	1565.2	9.37705	-1777.71	2124.68
337.682	9.37682	-17.1239	18.491	9.37683	-60.9135	47.4063	9.37686	-240.602	309.449	9.37689	-725.873	992.224	9.37691	-1269.45	1562.06	9.37698	-1785.72	2120.24
337.685	9.37675	-16.1255	18.4769	9.37676	-63.9106	47.2663	9.37679	-242.605	308.856	9.37682	-734.889	990.41	9.37684	-1279.46	1558.9	9.37691	-1793.74	2115.79
337.687	9.37669	-15.127	18.4653	9.3767	-65.9078	47.1213	9.37672	-246.609	308.253	9.37675	-743.904	988.574	9.37677	-1290.47	1555.72	9.37684	-1801.76	2111.31
337.69	9.37662	-12.1285	18.4612	9.37663	-65.9049	46.9763	9.37666	-249.612	307.643	9.37668	-753.919	986.713	9.3767	-1301.48	1552.5	9.37677	-1809.78	2106.82
337.692	9.37655	-10.13	18.4621	9.37656	-63.9021	46.8363	9.37659	-253.616	307.022	9.37661	-765.934	984.822	9.37663	-1310.49	1549.27	9.3767	-1819.8	2102.3
337.695	9.37648	-8.13156	18.4679	9.37649	-62.8992	46.6987	9.37652	-257.619	306.392	9.37654	-776.95	982.904	9.37656	-1319.5	1546.01	9.37663	-1827.81	2097.76
337.697	9.37641	-7.13309	18.4762	9.37642	-63.8963	46.5587	9.37645	-262.623	305.749	9.37647	-788.965	980.956	9.37649	-1328.51	1542.73	9.37656	-1835.83	2093.2
337.7	9.37634	-4.13462	18.4919	9.37635	-64.8935	46.4163	9.37638	-267.626	305.094	9.37641	-800.98	978.978	9.37642	-1338.52	1539.42	9.37649	-1843.85	2088.62
337.702	9.37627	-2.13614	18.5126	9.37628	-62.8906	46.2788	9.37631	-271.63	304.429	9.37634	-812.995	976.97	9.37636	-1350.53	1536.09	9.37642	-1852.87	2084.01
337.705	9.3762	-1.13767	18.5359	9.37621	-60.8877	46.1462	9.37624	-273.633	303.759	9.37627	-825.01	974.932	9.37629	-1363.54	1532.72	9.37635	-1862.89	2079.39
337.707	9.37613	-2.13919	18.5566	9.37614	-60.8849	46.0137	9.37617	-274.637	303.086	9.3762	-836.026	972.867	9.37622	-1378.55	1529.31	9.37629	-1874.9	2074.73
337.71	9.37606	-3.14072	18.5748	9.37607	-58.882	45.8862	9.3761	-278.64	302.403	9.37613	-847.041	970.774	9.37615	-1391.56	1525.87	9.37622	-1887.92	2070.04
337.712	9.37599	-4.14225	18.5905	9.376	-58.8792	45.7587	9.37603	-283.644	301.708	9.37606	-857.056	968.656	9.37608	-1402.57	1522.41	9.37615	-1898.94	2065.32
337.715	9.37593	-6.14377	18.6013	9.37594	-58.8763	45.6312	9.37597	-287.647	301.003	9.37599	-868.071	966.512	9.37601	-1412.58	1518.92	9.37608	-1909.96	2060.58
337.717	9.37586	-8.1453	18.6071	9.37587	-58.8734	45.5037	9.3759	-293.651	300.283	9.37592	-878.087	964.342	9.37594	-1423.59	1515.4	9.37601	-1918.98	2055.81
337.72	9.37579	-9.14683	18.6104	9.3758	-57.8706	45.3786	9.37583	-298.654	299.551	9.37585	-886.102	962.152	9.37587	-1436.59	1511.85	9.37594	-1928.99	2051.02
337.722	9.37572	-13.1484	18.6037	9.37573	-54.8677	45.2611	9.37576	-303.658	298.806	9.37578	-895.117	959.94	9.3758	-1448.6	1508.27	9.37587	-1937.01	2046.21
337.725	9.37565	-17.1499	18.5871	9.37566	-50.8648	45.1535	9.37569	-307.661	298.051	9.37572	-904.132	957.705	9.37573	-1461.61	1504.66	9.3758	-1946.03	2041.38
337.727	9.37558	-17.1514	18.5705	9.37559	-48.862	45.0509	9.37562	-310.665	297.289	9.37565	-913.148	955.448	9.37567	-1475.62	1501.01	9.37573	-1954.05	2036.52
337.73	9.37551	-17.1529	18.5539	9.37552	-46.8591	44.9532	9.37555	-313.668	296.519	9.37558	-922.163	953.169	9.3756	-1489.63	1497.33	9.37566	-1962.07	2031.65
337.732	9.37544	-16.1545	18.5397	9.37545	-48.8562	44.8506	9.37548	-315.672	295.745	9.37551	-930.178	950.87	9.37553	-1501.64	1493.62	9.3756	-1970.08	2026.76
337.735	9.37537	-14.156	18.5306	9.37538	-50.8534	44.7431	9.37541	-315.675	294.97	9.37544	-938.193	948.55	9.37546	-1513.65	1489.88	9.37553	-1980.1	2021.84
337.737	9.3753	-11.1575	18.5289	9.37531	-53.8505	44.628	9.37534	-315.679	294.195	9.37537	-948.209	946.206	9.37539	-1525.66	1486.11	9.37546	-1992.12	2016.89
337.74	9.37524	-9.15904	18.5321	9.37525	-56.8477	44.5056	9.37528	-318.682	293.413	9.3753	-957.224	943.84	9.37532	-1538.67	1482.3	9.37539	-2003.14	2011.91
337.742	9.37517	-8.16056	18.5379	9.37518	-57.8448	44.3806	9.37521	-321.686	292.624	9.37523	-967.239	941.448	9.37525	-1551.68	1478.47	9.37532	-2014.16	2006.91
337.745	9.3751	-8.16209	18.5436	9.37511	-58.8419	44.2532	9.37514	-323.689	291.829	9.37516	-977.254	939.032	9.37518	-1563.69	1474.6	9.37525	-2025.17	2001.88
337.747	9.37503	-9.16361	18.5468	9.37504	-59.8391	44.1233	9.37507	-325.693	291.029	9.37509	-986.27	936.593	9.37511	-1575.7	1470.71	9.37518	-2035.19	1996.82
337.75	9.37496	-9.16514	18.5501	9.37497	-62.8362	43.9859	9.375	-327.696	290.225	9.37503	-997.285	934.127	9.37504	-1587.71	1466.78	9.37511	-2044.21	1991.75
337.752	9.37489	-9.16667	18.5533	9.3749	-64.8333	43.8436	9.37493	-331.7	289.41	9.37496	-1009.3	931.631	9.37497	-1600.72	1462.82	9.37504	-2053.23	1986.64
337.755	9.37482	-9.16819	18.5566	9.37483	-67.8305	43.6938	9.37486	-336.704	288.583	9.37489	-1019.32	929.11	9.37491	-1614.73	1458.83	9.37497	-2063.25	1981.52
337.757	9.37475	-11.1697	18.5548	9.37476	-70.8276	43.5366	9.37479	-342.707	287.741	9.37482	-1031.33	926.559	9.37484	-1627.74	1454.8	9.37491	-2072.26	1976.37
337.76	9.37468	-12.1713	18.5506	9.37469	-74.8247	43.3694	9.37472	-349.711	286.882	9.37475	-1041.35	923.983	9.37477	-1642.75	1450.74	9.37484	-2081.28	1971.2
337.762	9.37461	-14.1728	18.5414	9.37462	-78.8219	43.1923	9.37465	-356.714	286.005	9.37468	-1052.36	921.38	9.3747	-1656.75	1446.64	9.37477	-2091.3	1966.01
337.764	9.37455	-14.1743	18.5322	9.37456	-82.819	43.0052	9.37459	-363.718	285.111	9.37461	-1061.38	918.755	9.37463	-1671.76	1442.51	9.3747	-2102.32	1960.78
337.767	9.37448	-14.1758	18.523	9.37449	-84.8161	42.8132	9.37452	-372.721	284.195	9.37454	-1071.39	916.104	9.37456	-1687.77	1438.34	9.37463	-2111.33	1955.54
337.769	9.37441	-14.1774	18.5138	9.37442	-86.8133	42.6163	9.37445	-380.725	283.258	9.37447	-1078.41	913.436	9.37449	-1702.78	1434.12	9.37456	-2120.35	1950.27
337.772	9.37434	-15.1789	18.5021	9.37435	-86.8104	42.4193	9.37438	-387.728	282.304	9.3744	-1084.42	910.754	9.37442	-1715.79	1429.88	9.37449	-2129.37	1944.98
337.774	9.37427	-17.1804	18.4854	9.37428	-85.8076	42.2248	9.37431	-394.732	281.333	9.37433	-1089.44	908.058	9.37435	-1726.8	1425.61	9.37442	-2139.39	1939.67
337.777	9.3742	-18.1819	18.4662	9.37421	-84.8047	42.0328	9.37424	-400.735	280.347	9.37427	-1094.45	905.351	9.37428	-1736.81	1421.31	9.37435	-2149.41	1934.33
337.779	9.37413	-20.1835	18.4421	9.37414	-83.8018	41.8433	9.37417	-405.739	279.348	9.3742	-1100.47	902.628	9.37422	-1746.82	1416.99	9.37428	-2161.42	1928.96
337.782	9.37406	-20.185	18.4179	9.37407	-82.799	41.6563	9.3741	-408.742	278.342	9.37413	-1108.48	899.885	9.37415	-1756.83	1412.64	9.37422	-2173.44	1923.56
337.784	9.37399	-20.1865	18.3938	9.374	-82.7961	41.4693	9.37403	-410.746	277.331	9.37406	-1116.5	897.123	9.37408	-1765.84	1408.28	9.37415	-2183.46	1918.13
337.787	9.37392	-22.188	18.3646	9.37393	-82.7933	41.2824	9.37396	-411.749	276.318	9.37399	-1124.51	894.34	9.37401	-1773.85	1403.89	9.37408	-2191.48	1912.69
337.789	9.37386	-25.1896	18.328	9.37387	-82.7904	41.0954	9.3739	-414.753	275.296	9.37392	-1133.53	891.535	9.37394	-1782.86	1399.48	9.37401	-2198.5	1907.23
337.792	9.37379	-27.1911	18.2864	9.3738	-81.7875	40.9109	9.37383	-416.756	274.27	9.37385	-1141.54	888.71	9.37387	-1788.87	1395.05	9.37394	-2207.51	1901.75
337.794	9.37372	-29.1926	18.2399	9.37373	-79.7847	40.7314	9.37376	-418.76	273.239	9.37378	-1150.56	885.863	9.3738	-1793.88	1390.61	9.37387	-2216.53	1896.24
337.797	9.37365	-29.1941	18.1933	9.37366	-76.7818	40.5594	9.37369	-417.763	272.211	9.37371	-1158.57	882.996	9.37373	-1800.89	1386.16	9.3738	-2225.55	1890.71
337.799	9.37358	-28.1957	18.1493	9.37359	-74.7789	40.3923	9.37362	-418.767	271.18	9.37364	-1167.59	880.106	9.37366	-1808.9	1381.68	9.37373	-2235.57	1885.16
337.802	9.37351	-27.1972	18.1077	9.37352	-74.7761	40.2253	9.37355	-419.77	270.146	9.37358	-1175.6	877.197	9.37359	-1815.91	1377.19	9.37366	-2245.59	1879.58
337.804	9.37344	-26.1987	18.0686	9.37345	-74.7732	40.0582	9.37348	-420.774	269.11	9.37351	-1184.62	874.265	9.37353	-1822.91	1372.68	9.37359	-2254.6	1873.98
337.807	9.37337	-25.2002	18.0319	9.37338	-74.7703	39.8912	9.37341	-421.777	268.072	9.37344	-1192.64	871.313	9.37346	-1831.92	1368.15	9.37353	-2263.62	1868.35
337.809	9.3733	-24.2018	17.9978	9.37331	-76.7675	39.7192	9.37334	-421.781	267.033	9.37337	-1200.65	868.341	9.37339	-1840.93	1363.59	9.37346	-2272.64	1862.71
337.812	9.37323	-25.2033	17.9612	9.37324	-77.7646	39.5447	9.37327	-424.784	265.987	9.3733	-1206.67	865.355	9.37332	-1847.94	1359.02	9.37339	-2282.66	1857.04
337.814	9.37317	-25.2048	17.9246	9.37318	-78.7618	39.3677	9.3732	-426.788	264.936	9.37323	-1213.68	862.35	9.37325	-1856.95	1354.42	9.37332	-2290.68	1851.35
337.817	9.3731	-27.2064	17.8829	9.37311	-80.7589	39.1858	9.37314	-429.791	263.878	9.37316	-1219.7	859.331	9.37318	-1865.96	1349.81	9.37325	-2298.69	1845.63
337.819	9.37303	-28.2079	17.8388	9.37304	-81.756	39.0014	9.37307	-431.795	262.815	9.37309	-1225.71	856.297	9.37311	-1875.97	1345.16	9.37318	-2305.71	1839.91
337.822	9.37296	-29.2094	17.7922	9.37297	-82.7532	38.8145	9.373	-432.798	261.749	9.37302	-1233.73	853.243	9.37304	-1885.98	1340.5	9.37311	-2312.73	1834.16
337.824	9.37289	-30.2109	17.7432	9.3729	-83.7503	38.6252	9.37293	-435.802	260.675	9.37296	-1241.74	850.169	9.37297	-1894.99	1335.81	9.37304	-2318.75	1828.4
337.827	9.37282	-31.2125	17.6916	9.37283	-88.7474	38.4234	9.37286	-437.805	259.597	9.37289	-1248.76	847.078	9.3729	-1903	1331.1	9.37297	-2327.77	1822.62
337.829	9.37275	-33.214	17.635	9.37276	-91.7446	38.2141	9.37279	-439.809	258.514	9.37282	-1252.77	843.976	9.37284	-1913.01	1326.36	9.3729	-2338.78	1816.81
337.832	9.37268	-35.2155	17.5735	9.37269	-92.7417	38.0024	9.37272	-440.813	257.428	9.37275	-1255.79	840.867	9.37277	-1925.02	1321.6	9.37284	-2350.8	1810.97
337.834	9.37261	-37.217	17.507	9.37262	-93.7388	37.7882	9.37265	-441.816	256.339	9.37268	-1258.8	837.751	9.3727	-1935.03	1316.81	9.37277	-2361.82	1805.1
337.837	9.37254	-38.2186	17.438	9.37255	-95.736	37.569	9.37258	-445.82	255.241	9.37261	-1261.82	834.627	9.37263	-1943.04	1312	9.3727	-2372.84	1799.2
337.839	9.37248	-39.2201	17.3665	9.37249	-97.7331	37.3449	9.37252	-449.823	254.133	9.37254	-1263.83	831.498	9.37256	-1951.05	1307.17	9.37263	-2382.85	1793.28
337.842	9.37241	-40.2216	17.2926	9.37242	-99.7303	37.1158	9.37245	-453.827	253.015	9.37247	-1267.85	828.359	9.37249	-1959.06	1302.32	9.37256	-2393.87	1787.34
337.844	9.37234	-41.2231	17.2161	9.37235	-101.727	36.8818	9.37238	-457.83	251.887	9.3724	-1271.86	825.21	9.37242	-1968.07	1297.45	9.37249	-2403.89	1781.36
337.847	9.37227	-43.2247	17.1347	9.37228	-103.725	36.6427	9.37231	-462.834	250.746	9.37233	-1278.88	822.044	9.37235	-1977.07	1292.56	9.37242	-2412.91	1775.37
337.849	9.3722	-44.2262	17.0508	9.37221	-104.722	36.4012	9.37224	-465.837	249.598	9.37227	-1288.89	818.853	9.37228	-1988.08	1287.64	9.37235	-2420.93	1769.35
337.851	9.37213	-44.2277	16.9668	9.37214	-105.719	36.1572	9.37217	-468.841	248.442	9.3722	-1299.91	815.634	9.37222	-1997.09	1282.69	9.37228	-2429.94	1763.32
337.854	9.37206	-45.2292	16.8804	9.37207	-105.716	35.9133	9.3721	-470.844	247.282	9.37213	-1310.92	812.388	9.37215	-2009.1	1277.72	9.37221	-2439.96	1757.26
337.856	9.37199	-47.2308	16.789	9.372	-105.713	35.6693	9.37203	-472.848	246.116	9.37206	-1318.94	809.122	9.37208	-2021.11	1272.72	9.37215	-2448.98	1751.17
337.859	9.37192	-50.2323	16.6901	9.37193	-104.71	35.4278	9.37196	-474.851	244.946	9.37199	-1324.96	805.841	9.37201	-2033.12	1267.68	9.37208	-2458	1745.06
337.861	9.37185	-52.2338	16.5863	9.37186	-104.707	35.1864	9.37189	-476.855	243.771	9.37192	-1329.97	802.548	9.37194	-2045.13	1262.62	9.37201	-2465.02	1738.94
337.864	9.37179	-54.2353	16.4775	9.3718	-104.704	34.9449	9.37183	-480.858	242.585	9.37185	-1334.99	799.242	9.37187	-2056.14	1257.53	9.37194	-2471.03	1732.8
337.866	9.37172	-56.2369	16.3637	9.37173	-104.702	34.7034	9.37176	-485.862	241.387	9.37178	-1341	795.921	9.3718	-2066.15	1252.42	9.37187	-2476.05	1726.65
337.869	9.37165	-57.2384	16.2474	9.37166	-102.699	34.467	9.37169	-489.865	240.179	9.37171	-1347.02	792.586	9.37173	-2075.16	1247.28	9.3718	-2481.07	1720.49
337.871	9.37158	-59.2399	16.1261	9.37159	-100.696	34.2355	9.37162	-492.869	238.964	9.37164	-1354.03	789.233	9.37166	-2082.17	1242.12	9.37173	-2485.09	1714.31
337.874	9.37151	-58.2415	16.0074	9.37152	-97.693	34.0114	9.37155	-494.872	237.744	9.37158	-1360.05	785.864	9.37159	-2088.18	1236.95	9.37166	-2490.11	1708.12
337.876	9.37144	-55.243	15.8961	9.37145	-97.6902	33.7874	9.37148	-494.876	236.524	9.37151	-1367.06	782.479	9.37153	-2093.19	1231.77	9.37159	-2495.12	1701.93
337.879	9.37137	-52.2445	15.7922	9.37138	-99.6873	33.5584	9.37141	-493.879	235.306	9.37144	-1373.08	779.078	9.37146	-2095.2	1226.58	9.37153	-2500.14	1695.71
337.881	9.3713	-49.246	15.6958	9.37131	-100.684	33.327	9.37134	-490.883	234.096	9.37137	-1376.09	775.67	9.37139	-2098.21	1221.39	9.37146	-2504.16	1689.49
337.884	9.37123	-47.2476	15.6043	9.37124	-101.682	33.093	9.37127	-487.886	232.893	9.3713	-1376.11	772.262	9.37132	-2103.22	1216.18	9.37139	-2512.18	1683.25
337.886	9.37117	-44.2491	15.5204	9.37118	-102.679	32.8566	9.3712	-484.89	231.697	9.37123	-1377.12	768.852	9.37125	-2107.23	1210.96	9.37132	-2519.2	1676.99
337.889	9.3711	-42.2506	15.4413	9.37111	-104.676	32.6152	9.37114	-482.893	230.507	9.37116	-1378.14	765.439	9.37118	-2112.23	1205.73	9.37125	-2525.21	1670.72
337.891	9.37103	-41.2521	15.3648	9.37104	-105.673	32.3713	9.37107	-481.897	229.319	9.37109	-1379.15	762.023	9.37111	-2116.24	1200.49	9.37118	-2530.23	1664.43
337.894	9.37096	-41.2537	15.2883	9.37097	-106.67	32.125	9.371	-481.9	228.131	9.37102	-1382.17	758.6	9.37104	-2119.25	1195.25	9.37111	-2534.25	1658.14
337.896	9.37089	-40.2552	15.2142	9.3709	-108.667	31.8737	9.37093	-481.904	226.943	9.37095	-1384.18	755.172	9.37097	-2122.26	1189.99	9.37104	-2537.27	1651.83
337.899	9.37082	-40.2567	15.1402	9.37083	-109.664	31.6199	9.37086	-481.907	225.755	9.37089	-1387.2	751.736	9.3709	-2125.27	1184.73	9.37097	-2543.29	1645.51
337.901	9.37075	-41.2582	15.0636	9.37076	-109.662	31.3661	9.37079	-481.911	224.567	9.37082	-1392.21	748.288	9.37084	-2128.28	1179.46	9.3709	-2549.3	1639.18
337.904	9.37068	-42.2598	14.9846	9.37069	-107.659	31.1173	9.37072	-480.915	223.381	9.37075	-1397.23	744.828	9.37077	-2131.29	1174.18	9.37084	-2556.32	1632.83
337.906	9.37061	-43.2613	14.903	9.37062	-105.656	30.8735	9.37065	-482.918	222.191	9.37068	-1402.24	741.355	9.3707	-2134.3	1168.9	9.37077	-2564.34	1626.46
337.909	9.37054	-45.2628	14.8165	9.37055	-102.653	30.6371	9.37058	-484.922	220.995	9.37061	-1409.26	737.864	9.37063	-2137.31	1163.61	9.3707	-2567.36	1620.08
337.911	9.37048	-46.2644	14.7275	9.37049	-99.6501	30.4082	9.37052	-487.925	219.792	9.37054	-1414.28	734.361	9.37056	-2139.32	1158.31	9.37063	-2572.38	1613.69
337.914	9.37041	-48.2659	14.6336	9.37042	-97.6472	30.1843	9.37045	-491.929	218.579	9.37047	-1419.29	730.846	9.37049	-2141.33	1153.01	9.37056	-2578.39	1607.28
337.916	9.37034	-49.2674	14.5371	9.37035	-96.6444	29.9629	9.37038	-494.932	217.359	9.3704	-1423.31	727.32	9.37042	-2144.34	1147.7	9.37049	-2584.41	1600.86
337.919	9.37027	-49.2689	14.4406	9.37028	-96.6415	29.7415	9.37031	-496.936	216.134	9.37033	-1427.32	723.785	9.37035	-2144.35	1142.39	9.37042	-2588.43	1594.43
337.921	9.3702	-49.2704	14.3442	9.37021	-96.6386	29.52	9.37024	-498.939	214.903	9.37027	-1432.34	720.237	9.37028	-2144.36	1137.08	9.37035	-2592.45	1587.99
337.924	9.37013	-48.272	14.2502	9.37014	-95.6358	29.3011	9.37017	-500.943	213.668	9.3702	-1434.35	716.684	9.37022	-2144.37	1131.77	9.37028	-2595.47	1581.54
337.926	9.37006	-46.2735	14.1612	9.37007	-95.6329	29.0822	9.3701	-502.946	212.428	9.37013	-1434.37	713.131	9.37015	-2145.38	1126.46	9.37022	-2596.48	1575.09
337.929	9.36999	-47.275	14.0696	9.37	-95.63	28.8633	9.37003	-505.95	211.18	9.37006	-1434.38	709.578	9.37008	-2147.39	1121.14	9.37015	-2599.5	1568.63
337.931	9.36992	-49.2766	13.9732	9.36993	-95.6272	28.6444	9.36996	-505.953	209.932	9.36999	-1433.4	706.028	9.37001	-2150.39	1115.82	9.37008	-2602.52	1562.16
337.934	9.36986	-49.2781	13.8767	9.36987	-95.6243	28.4255	9.36989	-502.957	208.692	9.36992	-1431.41	702.482	9.36994	-2153.4	1110.48	9.37001	-2604.54	1555.69
337.936	9.36979	-48.2796	13.7827	9.3698	-95.6214	28.2067	9.36983	-498.96	207.461	9.36985	-1430.43	698.939	9.36987	-2157.41	1105.14	9.36994	-2605.55	1549.22
337.939	9.36972	-47.2811	13.6912	9.36973	-95.6186	27.9878	9.36976	-493.964	206.243	9.36978	-1429.44	695.399	9.3698	-2159.42	1099.79	9.36987	-2605.57	1542.74
337.941	9.36965	-48.2827	13.5971	9.36966	-95.6157	27.7689	9.36969	-489.967	205.035	9.36971	-1428.46	691.86	9.36973	-2160.43	1094.44	9.3698	-2606.59	1536.27
337.943	9.36958	-50.2842	13.4981	9.36959	-97.6129	27.5451	9.36962	-486.971	203.835	9.36964	-1427.47	688.325	9.36966	-2162.44	1089.09	9.36973	-2608.61	1529.79
337.946	9.36951	-50.2857	13.3992	9.36952	-99.61	27.3163	9.36955	-484.974	202.639	9.36958	-1425.49	684.794	9.36959	-2163.45	1083.73	9.36966	-2614.63	1523.29
337.948	9.36944	-48.2872	13.3051	9.36945	-100.607	27.085	9.36948	-481.978	201.451	9.36951	-1424.5	681.265	9.36953	-2165.46	1078.37	9.36959	-2621.64	1516.78
337.951	9.36937	-45.2888	13.2186	9.36938	-102.604	26.8488	9.36941	-479.981	200.268	9.36944	-1426.52	677.732	9.36946	-2168.47	1073	9.36953	-2628.66	1510.25
337.953	9.3693	-42.2903	13.1394	9.36931	-103.601	26.6101	9.36934	-478.985	199.087	9.36937	-1426.53	674.198	9.36939	-2172.48	1067.62	9.36946	-2635.68	1503.7
337.956	9.36923	-40.2918	13.0653	9.36924	-104.599	26.3689	9.36927	-477.988	197.909	9.3693	-1425.55	670.668	9.36932	-2177.49	1062.23	9.36939	-2644.7	1497.13
337.958	9.36917	-39.2933	12.9936	9.36918	-104.596	26.1277	9.36921	-475.992	196.735	9.36923	-1426.56	667.134	9.36925	-2181.5	1056.83	9.36932	-2653.72	1490.53
337.961	9.3691	-38.2949	12.9245	9.36911	-105.593	25.884	9.36914	-476.995	195.559	9.36916	-1426.58	663.6	9.36918	-2183.51	1051.42	9.36925	-2661.73	1483.92
337.963	9.36903	-37.2964	12.8577	9.36904	-104.59	25.6428	9.36907	-479.999	194.376	9.36909	-1427.6	660.064	9.36911	-2186.52	1046.01	9.36918	-2669.75	1477.29
337.966	9.36896	-35.2979	12.796	9.36897	-102.587	25.4066	9.369	-481.002	193.19	9.36902	-1426.61	656.531	9.36904	-2187.53	1040.59	9.36911	-2673.77	1470.64
337.968	9.36889	-32.2995	12.7417	9.3689	-99.5842	25.1779	9.36893	-480.006	192.007	9.36896	-1426.63	652.997	9.36897	-2189.54	1035.17	9.36904	-2677.79	1463.99
337.971	9.36882	-29.301	12.6949	9.36883	-97.5814	24.9541	9.36886	-480.009	190.824	9.36889	-1426.64	649.463	9.36891	-2191.55	1029.74	9.36897	-2681.81	1457.33
337.973	9.36875	-27.3025	12.6531	9.36876	-94.5785	24.7379	9.36879	-478.013	189.646	9.36882	-1425.66	645.932	9.36884	-2195.55	1024.3	9.36891	-2683.82	1450.66
337.976	9.36868	-24.304	12.6187	9.36869	-93.5756	24.5241	9.36872	-476.016	188.472	9.36875	-1424.67	642.403	9.36877	-2197.56	1018.86	9.36884	-2685.84	1443.98
337.978	9.36861	-22.3056	12.5893	9.36862	-93.5728	24.3103	9.36865	-474.02	187.304	9.36868	-1421.69	638.882	9.3687	-2196.57	1013.42	9.36877	-2685.86	1437.31
337.981	9.36855	-20.3071	12.5648	9.36856	-95.5699	24.0915	9.36859	-475.024	186.133	9.36861	-1420.7	635.363	9.36863	-2195.58	1007.99	9.3687	-2683.88	1430.64
337.983	9.36848	-19.3086	12.5428	9.36849	-97.567	23.8678	9.36852	-476.027	184.96	9.36854	-1418.72	631.849	9.36856	-2193.59	1002.55	9.36863	-2681.9	1423.98
337.986	9.36841	-18.3101	12.5233	9.36842	-99.5642	23.6391	9.36845	-477.031	183.784	9.36847	-1417.73	628.338	9.36849	-2191.6	997.127	9.36856	-2680.91	1417.32
337.988	9.36834	-17.3117	12.5063	9.36835	-102.561	23.403	9.36838	-477.034	182.608	9.3684	-1414.75	624.833	9.36842	-2188.61	991.707	9.36849	-2679.93	1410.66
337.991	9.36827	-15.3132	12.4943	9.36828	-104.558	23.1619	9.36831	-479.038	181.427	9.36834	-1412.76	621.334	9.36835	-2185.62	986.295	9.36842	-2677.95	1404.01
337.993	9.3682	-16.3147	12.4797	9.36821	-104.556	22.9208	9.36824	-479.041	180.246	9.36827	-1410.78	617.84	9.36829	-2182.63	980.89	9.36835	-2674.97	1397.36
337.996	9.36813	-19.3162	12.4578	9.36814	-104.553	22.6797	9.36817	-477.045	179.07	9.3682	-1408.79	614.351	9.36822	-2177.64	975.498	9.36829	-2674.99	1390.71
